start_time,pitch,duration,loudness
0.0,96,0.16253968253968254,0.0
0.18575963718820862,44,0.0,0
0.2089795918367347,96,0.0,0
0.23219954648526078,76,0.0,0
0.25541950113378686,25,0.023219954648526053,0.04032000906590842
0.301859410430839,13,0.023219954648526053,1.2451873722966424
0.34829931972789113,18,0.0,0
0.37151927437641724,96,0.0,0
0.3947392290249433,27,0.23219954648526075,35.37926696240902
0.6501587301587302,39,0.04643990929705211,99.79471662081788
0.7198185941043084,27,0.18575963718820865,17.053884785855185
0.9287981859410431,39,0.06965986394557822,90.0081248022616
1.0216780045351475,53,0.0,0
1.0448979591836736,39,0.046439909297051996,83.75991153297974
1.1145578231292517,27,0.18575963718820865,16.98264528822619
1.3235374149659864,63,0.09287981859410421,67.8962198551745
1.4396371882086167,18,0.0,0
1.4628571428571429,96,0.0,0
1.486077097505669,22,0.0,0
1.509297052154195,53,0.046439909297051996,91.71000074129583
1.5789569160997732,22,0.11609977324263054,17.365751168690597
1.7182766439909296,51,0.02321995464852611,156.3714327290652
1.7647165532879818,22,0.06965986394557833,23.682152421679316
1.8575963718820863,62,0.0,0
1.8808163265306121,22,0.02321995464852611,87.81997121404845
1.9272562358276644,27,0.04643990929705222,41.6022134944796
1.9969160997732427,51,0.02321995464852611,79.90893570240576
2.043356009070295,22,0.0,0
2.066575963718821,51,0.0,0
2.089795918367347,62,0.0,0
2.1130158730158732,51,0.0,0
2.136235827664399,22,0.16253968253968276,10.57862470624967
2.3219954648526078,62,0.09287981859410444,18.212161623523546
2.4380952380952383,51,0.023219954648525665,49.83026316622361
2.48453514739229,62,0.0,0
2.507755102040816,13,0.0,0
2.5309750566893423,22,0.0,0
2.5541950113378684,96,0.0,0
2.5774149659863945,42,0.13931972789115665,49.51023710891597
2.7399546485260773,13,0.046439909297051774,56.85706384247216
2.809614512471655,42,0.09287981859410444,42.914303729776236
2.9257142857142857,13,0.13931972789115665,17.9826554842293
3.0882539682539685,39,0.023219954648525665,172.59405185468802
3.1346938775510202,13,0.0,0
3.1579138321995464,37,0.0,0
3.1811337868480725,13,0.02321995464852611,81.83543243212614
3.2275736961451247,39,0.02321995464852611,68.86539019178589
3.274013605442177,13,0.06965986394557833,29.368749540299138
3.3668934240362813,61,0.02321995464852611,232.29962261393635
3.4133333333333336,49,0.09287981859410399,55.33646988915299
3.5294331065759637,13,0.02321995464852611,81.97866354603309
3.575873015873016,61,0.0,0
3.599092970521542,18,0.0,0
3.622312925170068,96,0.02321995464852611,952.7763884514558
3.6687528344671203,47,0.02321995464852611,186.0691635869441
3.7151927437641725,22,0.0,0
3.7384126984126986,59,0.09287981859410399,36.93161572446128
3.8545124716553287,47,0.0,0
3.877732426303855,59,0.02321995464852611,45.613680663518544
3.924172335600907,47,0.0,0
3.947392290249433,59,0.04643990929705222,11.90519496740306
4.017052154195011,30,0.0,0
4.040272108843538,38,0.09287981859410444,3.5042016446823205
4.156371882086168,13,0.0,0
4.179591836734694,96,0.0,0
4.20281179138322,42,0.2321995464852611,34.939319137483785
4.458231292517007,13,0.16253968253968232,15.331284818239531
4.6439909297052155,27,0.0,0
4.667210884353741,30,0.0,0
4.690430839002268,27,0.0,0
4.713650793650793,96,0.023219954648526553,309.5464484766062
4.760090702947846,39,0.0,0
4.783310657596372,38,0.0,0
4.806530612244898,39,0.0,0
4.829750566893424,22,0.0,0
4.85297052154195,39,0.0,0
4.876190476190477,27,0.023219954648525665,70.26715966640165
4.922630385487528,39,0.09287981859410444,21.419069761759573
5.038730158730159,51,0.06965986394557788,49.798906920478
5.131609977324263,58,0.023219954648525665,24.291240179446024
5.178049886621316,51,0.0,0
5.201269841269841,42,0.023219954648525665,14.312558626989157
5.2477097505668935,51,0.0,0
5.270929705215419,96,0.0,0
5.294149659863946,51,0.09287981859410444,234.4607341568914
5.410249433106576,58,0.04643990929705222,193.87813685461853
5.479909297052155,51,0.06965986394557788,200.59777535498242
5.572789115646258,58,0.0,0
5.596009070294785,51,0.06965986394557788,48.36328611709202
5.688888888888889,38,0.0,0
5.712108843537415,30,0.04643990929705222,11.172223257017306
5.7817687074829935,27,0.0,0
5.804988662131519,39,0.0,0
5.828208616780046,96,0.023219954648525665,526.8365141004417
5.874648526077097,39,0.0,0
5.897868480725624,38,0.1160997732426301,191.11690342426348
6.03718820861678,22,0.04643990929705222,28.11985267326232
6.106848072562358,62,0.0,0
6.130068027210885,51,0.06965986394557788,390.93190860003426
6.222947845804988,58,0.023219954648526553,60.71801487123469
6.2693877551020405,38,0.023219954648526553,33.63719742628677
6.315827664399093,39,0.0,0
6.339047619047619,53,0.0,0
6.362267573696145,51,0.0,0
6.3854875283446715,53,0.0,0
6.408707482993197,51,0.023219954648526553,1339.1321299597346
6.455147392290249,58,0.023219954648526553,1176.0591711848733
6.501587301587302,51,0.0,0
6.524807256235827,58,0.023219954648526553,256.5319511108048
6.5712471655328795,51,0.0,0
6.594467120181406,58,0.0,0
6.617687074829932,65,0.0,0
6.640907029478458,51,0.023219954648525665,319.4985235109982
6.6873469387755105,58,0.0,0
6.710566893424036,38,0.0,0
6.733786848072563,51,0.0,0
6.757006802721088,38,0.09287981859410444,19.044084424967853
6.873106575963718,27,0.0,0
6.896326530612245,38,0.0,0
6.919546485260771,96,0.023219954648526553,834.0478112920948
6.965986394557823,38,0.06965986394557877,62.32026033103418
7.058866213151927,39,0.0,0
7.082086167800454,22,0.04643990929705222,28.748143842676615
7.151746031746032,42,0.023219954648525665,294.982679653918
7.198185941043084,55,0.0,0
7.22140589569161,42,0.0,0
7.244625850340136,54,0.06965986394557788,1444.9712656438423
7.337505668934241,61,0.0,0
7.360725623582766,41,0.0,0
7.383945578231293,35,0.0,0
7.4071655328798185,39,0.0,0
7.430385487528345,49,0.0,0
7.453605442176871,13,0.0,0
7.476825396825397,55,0.06965986394557788,324.1741927340643
7.569705215419501,47,0.0,0
7.592925170068027,55,0.0,0
7.616145124716553,54,0.04643990929705222,272.94425815343817
7.685804988662132,59,0.0,0
7.7090249433106575,13,0.0,0
7.732244897959184,55,0.0,0
7.75546485260771,47,0.04643990929705222,57.66049084486432
7.825124716553288,38,0.0,0
7.848344671201814,50,0.0,0
7.87156462585034,49,0.04643990929705222,70.09180564200496
7.9412244897959186,53,0.023219954648525665,102.45379745029095
7.987664399092971,39,0.0,0
8.010884353741497,96,0.0,0
8.034104308390022,51,0.046439909297053106,218.4119288809553
8.103764172335602,58,0.0,0
8.126984126984127,51,0.23219954648526198,67.57058174349332
8.382403628117913,42,0.0,0
8.40562358276644,51,0.0,0
8.428843537414966,42,0.04643990929705133,5.525274085812368
8.498503401360544,51,0.0,0
8.52172335600907,22,0.0,0
8.544943310657596,6,0.0,0
8.568163265306122,96,0.0,0
8.591383219954649,6,0.0,0
8.614603174603175,22,0.09287981859410444,22.791187022812633
8.730702947845804,27,0.0,0
8.753922902494331,30,0.0,0
8.777142857142858,25,0.04643990929705133,5.9484293858987405
8.846802721088435,6,0.0,0
8.870022675736962,13,0.0,0
8.893242630385487,25,0.06965986394557966,28.393682045861496
8.986122448979591,30,0.0,0
